# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
27,29,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,30,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,31,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,32,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
27,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,36,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,37,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,38,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,39,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,40,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,41,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,42,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,43,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,44,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,45,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,46,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,47,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,48,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,49,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,50,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,51,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,52,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,53,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,54,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,55,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,56,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,57,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,58,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,59,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,60,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,61,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,62,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
27,63,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,16,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,17,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,18,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,19,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,20,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,21,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,22,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,23,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,24,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,25,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,26,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,27,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,28,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
28,29,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,30,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,31,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,32,no,n/a,n/a,n/a,n/a,ambe_2000_internal,AMBE-2000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
28,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
28,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_2000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
